Label,LabelNum,PEAK,PMEAN,PEEP1,I,E,FTOT,VTE,VETOT,PR,SpO2
VAP-mild_VC_LTCleakage_30.0,13,13,7.3,3.1,1,2,17,332,5.62,59,98
VAP-mild_VC_LTCleakage_30.0,13,13,7.3,3,1,2,17,334,5.63,59,98
VAP-mild_VC_LTCleakage_30.0,13,13,6.7,2.7,1,2,15,328,4.8,59,98
VAP-mild_VC_LTCleakage_30.0,13,13,7,3,1,2,16,331,5.16,59,98
VAP-mild_VC_LTCleakage_30.0,13,13,8.2,3.2,1,2,21,340,7.3,59,98
VAP-mild_VC_LTCleakage_30.0,13,13,7,3.1,1,2,16,332,5.18,59,98
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,440,5.72,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,441,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,440,5.72,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.2,1,2,13,440,5.72,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.2,1,2,13,440,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.9,1,2,13,439,5.71,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,439,5.71,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.2,1,2,13,440,5.72,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,441,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,439,5.71,58,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,439,5.72,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,7,3,1,2,13,439,6.35,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,440,5.71,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,440,5.72,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,439,5.71,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.9,1,2,13,441,5.72,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.8,3,1,2,13,442,6.03,58,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.8,1,2,13,442,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.8,1,2,13,441,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,441,5.74,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.8,1,2,13,442,5.74,58,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,442,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,441,5.73,57,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.7,1,2,13,441,5.74,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.8,1,2,13,441,5.73,57,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.1,1,2,13,441,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.1,1,2,13,441,5.73,58,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.1,1,2,13,441,5.74,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,441,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.2,1,2,13,441,5.74,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.2,1,2,13,442,5.74,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.9,1,2,13,441,5.74,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3.1,1,2,13,440,5.72,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,2.9,1,2,13,441,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,440,5.73,59,99
VAP-mild_VC_L1ETTblockage_40.0,14,15,6.5,3,1,2,13,441,5.74,57,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,2.8,1,2,13,445,5.79,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,446,5.8,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,2.8,1,2,13,448,5.82,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,447,5.81,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.2,1,2,13,448,5.81,57,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,2.8,1,2,13,447,5.82,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.1,1,2,13,448,5.82,57,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,2.7,1,2,13,448,5.82,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.1,1,2,13,448,5.82,57,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,448,5.83,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,448,5.82,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.5,1,2,13,448,5.83,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,2.9,1,2,13,447,5.82,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,2.9,1,2,13,449,5.83,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.1,1,2,13,449,5.84,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,2.8,1,2,13,449,5.83,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,450,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.7,1,2,13,448,5.83,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,2.8,1,2,13,448,5.84,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.1,1,2,13,450,5.84,57,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,450,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,2.9,1,2,13,450,5.85,58,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.1,1,2,13,451,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,2.9,1,2,13,450,5.86,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,3,1,2,13,450,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,2.9,1,2,13,450,5.86,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,2.8,1,2,13,449,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.1,1,2,13,451,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.7,1,2,13,449,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,2.9,1,2,13,451,5.86,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,3,1,2,13,451,5.86,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,2.9,1,2,13,450,5.86,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,451,5.87,58,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.7,3,1,2,13,450,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,2.8,1,2,13,451,5.85,58,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,450,5.86,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.4,1,2,13,450,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,452,5.86,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3.6,1,2,13,449,5.85,59,99
VAP-mild_VC_L2ETTblockage_40.0,15,15,6.8,3,1,2,13,452,5.87,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,439,5.71,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,440,5.72,58,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,439,5.72,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,440,5.73,57,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,441,5.73,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,442,5.74,57,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.8,1,2,13,442,5.75,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.8,1,2,13,441,5.74,58,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3.1,1,2,13,442,5.74,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,442,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,441,5.74,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,442,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,442,5.74,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,444,5.77,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,442,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,442,5.75,58,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,443,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,443,5.75,57,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,443,5.75,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,442,5.75,58,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,443,5.75,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,444,5.76,58,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,442,5.75,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,443,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,443,5.75,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,444,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.8,2.9,1,2,13,443,5.76,58,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3.1,1,2,13,443,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3.1,1,2,13,443,5.77,57,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,443,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,444,5.78,58,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,444,5.77,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,2.9,1,2,13,444,5.78,58,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.8,2.9,1,2,13,444,5.76,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,444,5.78,59,99
VAP-mild_VC_L3ETTblockage_40.0,16,24,8.7,3,1,2,13,443,5.76,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,8.6,2.9,1,2,13,384,4.93,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,388,5.04,57,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.1,2.7,1,2,13,387,5.04,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,388,5.04,57,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.1,2.7,1,2,13,389,5.05,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.9,1,2,13,388,5.05,57,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.1,2.8,1,2,13,390,5.06,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,389,5.07,58,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,390,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,391,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,391,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.9,1,2,13,390,5.07,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.1,2.7,1,2,13,391,5.07,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,391,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,391,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,390,5.08,57,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,391,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,392,5.09,57,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,393,5.1,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,392,5.1,58,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,391,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,391,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,391,5.08,57,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,392,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,391,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,393,5.1,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.9,1,2,13,391,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,392,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,391,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,392,5.1,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,391,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,392,5.1,58,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.9,1,2,13,392,5.1,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.9,1,2,13,393,5.1,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,390,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,392,5.1,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.9,1,2,13,391,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.9,1,2,13,391,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,392,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,391,5.08,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.1,2.8,1,2,13,391,5.08,58,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,391,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.1,2.9,1,2,13,392,5.09,57,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.8,1,2,13,392,5.09,59,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,3,1,2,13,390,5.07,57,99
VAP-mild_VC_20DETTblockage_40.0,17,27,9.2,2.7,1,2,13,391,5.08,59,99
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.9,1,7.7,13,118,1.52,58,99
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.7,13,116,1.52,59,99
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.7,13,116,1.51,58,98
VAP-mild_VC_25DETTblockage_40.0,18,40,6.1,2.8,1,7.6,13,118,1.53,59,98
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.7,13,116,1.5,59,97
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.5,13,120,1.55,58,97
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.7,13,116,1.53,59,96
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.5,13,118,1.53,59,96
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.9,1,7.8,13,116,1.52,59,95
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.5,13,118,1.53,59,95
VAP-mild_VC_25DETTblockage_40.0,18,40,6.1,2.8,1,7.8,13,118,1.53,59,95
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.9,1,7.9,13,116,1.51,59,94
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.9,1,7.5,13,118,1.52,59,94
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.6,13,119,1.53,59,93
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.8,13,117,1.53,58,93
VAP-mild_VC_25DETTblockage_40.0,18,40,6,3,1,7.7,13,118,1.52,58,93
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.6,13,119,1.53,59,91
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.6,13,118,1.53,59,91
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.6,13,118,1.54,59,91
VAP-mild_VC_25DETTblockage_40.0,18,40,6.1,2.9,1,7.8,13,120,1.55,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.7,13,118,1.53,58,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.9,1,7.8,13,116,1.49,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.9,1,7.6,13,118,1.54,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.9,1,7.9,13,116,1.51,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.6,13,118,1.55,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.5,13,117,1.52,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.5,13,117,1.52,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.7,13,118,1.53,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.7,13,119,1.53,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.6,13,118,1.54,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.8,13,117,1.52,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6.1,2.9,1,7.4,13,120,1.54,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,8,13,119,1.54,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.8,13,117,1.53,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.6,13,120,1.54,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.5,13,120,1.57,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.8,1,7.7,13,117,1.53,59,90
VAP-mild_VC_25DETTblockage_40.0,18,40,6,2.9,1,8,13,117,1.51,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.79,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,10,13,61,0.79,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.79,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,58,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.8,1,11,13,61,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,3,1,11,13,61,0.79,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.8,1,11,13,60,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.8,1,11,13,60,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,62,0.8,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.8,1,11,13,61,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.77,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.77,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.8,1,11,13,61,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.79,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.78,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,59,0.77,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,59,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.79,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.78,59,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.8,1,11,13,61,0.79,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,59,0.78,59,90
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,60,0.78,60,89
VAP-mild_VC_30DETTblockage_40.0,19,40,5.1,2.9,1,11,13,61,0.8,59,89
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.7,1,2,13,458,5.95,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,455,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.7,1,2,13,457,5.95,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,458,5.95,58,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,2.9,1,2,13,460,5.97,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.7,1,2,13,457,5.94,57,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.7,1,2,13,457,5.95,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.7,1,2,13,457,5.94,58,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.7,1,2,13,457,5.95,58,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.6,1,2,13,456,5.94,57,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,457,5.95,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.7,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.2,1,2,13,459,5.96,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.7,1,2,13,455,5.95,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.6,1,2,13,456,5.93,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.6,1,2,13,456,5.93,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.7,3.6,1,2,13,457,5.93,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,455,5.95,58,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.6,1,2,13,457,5.94,57,99
VAP-moderate_VC_Normal_60.0,20,19,7.7,3.6,1,2,13,457,5.95,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.6,1,2,13,457,5.93,58,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,456,5.93,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,457,5.93,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.7,1,2,13,457,5.91,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.9,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,456,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,456,5.94,58,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,456,5.93,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.7,3,1,2,13,459,5.95,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_Normal_60.0,20,19,7.8,3.6,1,2,13,458,5.95,58,99
VAP-moderate_VC_Normal_60.0,20,18,7.8,2.9,1,2,13,460,5.96,59,99
